"Date","btc_market_price","btc_total_bitcoins","btc_market_cap","btc_trade_volume","btc_blocks_size","btc_avg_block_size","btc_n_orphaned_blocks","btc_n_transactions_per_block","btc_median_confirmation_time","btc_hash_rate","btc_difficulty","btc_miners_revenue","btc_transaction_fees","btc_cost_per_transaction_percent","btc_cost_per_transaction","btc_n_unique_addresses","btc_n_transactions","btc_n_transactions_total","btc_n_transactions_excluding_popular","btc_n_transactions_excluding_chains_longer_than_100","btc_output_volume","btc_estimated_transaction_volume","btc_estimated_transaction_volume_usd","event"
"2009-01-03 00:00:00",0.0,50.0,0.0,0.0,0.0,0.000285,0.0,1.0,0.0,4.97102696296e-8,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,50.0,0.0,0.0,-1.0
"2009-01-05 00:00:00",0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"2009-01-07 00:00:00",0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"2009-01-09 00:00:00",0.0,750.0,0.0,0.0,0.0,0.000215,0.0,1.0,0.0,6.95943774815e-7,1.0,0.0,0.0,0.0,0.0,14.0,14.0,15.0,14.0,14.0,700.0,0.0,0.0,-1.0
"2009-01-11 00:00:00",0.0,7600.0,0.0,0.0,0.0,0.000215386792453,0.0,1.0,0.0,5.26928858074e-6,1.0,0.0,0.0,0.0,0.0,106.0,106.0,152.0,106.0,106.0,5300.0,0.0,0.0,0.0
"2009-01-13 00:00:00",0.0,17800.0,0.0,0.0,0.0,0.00021807826087,0.0,1.0,0.0,5.71668100741e-6,1.0,0.0,0.0,57500.0,0.0,117.0,116.0,363.0,116.0,116.0,5778.0,10.0,0.0,0.0
"2009-01-15 00:00:00",0.0,30450.0,0.0,0.0,0.0,0.000241748031496,0.0,1.0,0.0,6.31320424296e-6,1.0,0.0,0.0,1533.81642512,0.0,136.0,136.0,625.0,136.0,136.0,6911.0,414.0,0.0,0.0
"2009-01-17 00:00:00",0.0,41650.0,0.0,0.0,0.0,0.000218231481481,0.0,1.0,0.0,5.36870912e-6,1.0,0.0,0.0,5400.0,0.0,109.0,109.0,851.0,109.0,109.0,5500.0,100.0,0.0,0.0
"2009-01-19 00:00:00",0.0,52650.0,0.0,0.0,0.0,0.000219554621849,0.0,1.0,0.0,5.91552208593e-6,1.0,0.0,0.0,3966.66666667,0.0,120.0,120.0,1072.0,120.0,120.0,6100.0,150.0,0.0,0.0
"2009-01-21 00:00:00",0.0,64100.0,0.0,0.0,0.0,0.000227539823009,0.0,1.0,0.0,5.61726046815e-6,1.0,0.0,0.0,1130.0,0.0,115.0,115.0,1305.0,115.0,115.0,6150.0,500.0,0.0,0.0
"2009-01-23 00:00:00",0.0,71200.0,0.0,0.0,0.0,0.000221940298507,0.0,1.0,0.0,3.33058806519e-6,1.0,0.0,0.0,2233.33333333,0.0,68.0,68.0,1449.0,68.0,68.0,3500.0,150.0,0.0,0.0
"2009-01-25 00:00:00",0.0,90850.0,0.0,0.0,0.0,0.000216969072165,0.0,1.0,0.0,9.64379230815e-6,1.0,0.0,0.0,19400.0,0.0,195.0,195.0,1845.0,195.0,195.0,9750.0,50.0,0.0,0.0
"2009-01-27 00:00:00",0.0,101800.0,0.0,0.0,0.0,0.000242524271845,0.0,1.0,0.0,5.12015777185e-6,1.0,0.0,0.0,447.826086957,0.0,105.0,105.0,2066.0,105.0,105.0,6300.0,1150.0,0.0,0.0
"2009-01-29 00:00:00",0.0,113050.0,0.0,0.0,0.0,0.000215467213115,0.0,1.0,0.0,6.06465289481e-6,1.0,0.0,0.0,0.0,0.0,122.0,122.0,2291.0,122.0,122.0,6100.0,0.0,0.0,0.0
"2009-01-31 00:00:00",0.0,125550.0,0.0,0.0,0.0,0.000215558139535,0.0,1.0,0.0,6.41262478222e-6,1.0,0.0,0.0,0.0,0.0,129.0,129.0,2542.0,129.0,129.0,6450.0,0.0,0.0,0.0
"2009-02-02 00:00:00",0.0,137700.0,0.0,0.0,0.0,0.000215834645669,0.0,1.0,0.0,6.31320424296e-6,1.0,0.0,0.0,0.0,0.0,127.0,127.0,2787.0,127.0,127.0,6350.0,0.0,0.0,0.0
"2009-02-04 00:00:00",0.0,150650.0,0.0,0.0,0.0,0.000222390243902,0.0,1.0,0.0,6.11436316444e-6,1.0,0.0,0.0,16171.4435972,0.0,129.0,126.0,3063.0,126.0,126.0,6300.0,38.0,0.0,0.0
"2009-02-06 00:00:00",0.0,163150.0,0.0,0.0,0.0,0.000215813953488,0.0,1.0,0.0,6.41262478222e-6,1.0,0.0,0.0,0.0,0.0,129.0,129.0,3313.0,129.0,129.0,6450.0,0.0,0.0,0.0
"2009-02-08 00:00:00",0.0,176150.0,0.0,0.0,0.0,0.000217529850746,0.0,1.0,0.0,6.66117613037e-6,1.0,0.0,0.0,670.0,0.0,135.0,135.0,3578.0,135.0,135.0,7700.0,1000.0,0.0,0.0
"2009-02-10 00:00:00",0.0,188900.0,0.0,0.0,0.0,0.000215669291339,0.0,1.0,0.0,6.31320424296e-6,1.0,0.0,0.0,0.0,0.0,127.0,127.0,3834.0,127.0,127.0,6350.0,0.0,0.0,0.0
"2009-02-12 00:00:00",0.0,201350.0,0.0,0.0,0.0,0.000220483050847,0.0,1.0,0.0,5.8658118163e-6,1.0,0.0,0.0,2950.0,0.0,119.0,119.0,4085.0,119.0,119.0,6100.0,200.0,0.0,0.0
"2009-02-14 00:00:00",0.0,214600.0,0.0,0.0,0.0,0.000215865248227,0.0,1.0,0.0,7.00914801778e-6,1.0,0.0,0.0,0.0,0.0,141.0,141.0,4350.0,141.0,141.0,7050.0,0.0,0.0,0.0
"2009-02-16 00:00:00",0.0,226850.0,0.0,0.0,0.0,0.000215886178862,0.0,1.0,0.0,6.11436316444e-6,1.0,0.0,0.0,0.0,0.0,123.0,123.0,4598.0,123.0,123.0,6150.0,0.0,0.0,0.0
"2009-02-18 00:00:00",0.0,238950.0,0.0,0.0,0.0,0.000215935483871,0.0,1.0,0.0,6.16407343407e-6,1.0,0.0,0.0,0.0,0.0,124.0,124.0,4841.0,124.0,124.0,6200.0,0.0,0.0,0.0
"2009-02-20 00:00:00",0.0,251200.0,0.0,0.0,0.0,0.000230453125,0.0,1.0,0.0,6.36291451259e-6,1.0,0.0,0.0,800.0,0.0,129.0,129.0,5087.0,129.0,129.0,7200.0,800.0,0.0,0.0
"2009-02-22 00:00:00",0.0,262750.0,0.0,0.0,0.0,0.00022858677686,0.0,1.0,0.0,6.01494262519e-6,1.0,0.0,0.0,576.19047619,0.0,125.0,125.0,5322.0,125.0,125.0,7100.0,1050.0,0.0,0.0
"2009-02-24 00:00:00",0.0,273650.0,0.0,0.0,0.0,0.000215945945946,0.0,1.0,0.0,5.51783992889e-6,1.0,0.0,0.0,0.0,0.0,111.0,111.0,5540.0,111.0,111.0,5550.0,0.0,0.0,0.0
"2009-02-26 00:00:00",0.0,283800.0,0.0,0.0,0.0,0.000215979166667,0.0,1.0,0.0,4.77218588444e-6,1.0,0.0,0.0,0.0,0.0,96.0,96.0,5743.0,96.0,96.0,4800.0,0.0,0.0,0.0
"2009-02-28 00:00:00",0.0,295050.0,0.0,0.0,0.0,0.00025668627451,0.0,1.0,0.0,5.07044750222e-6,1.0,0.0,0.0,283.333333333,0.0,103.0,103.0,5969.0,103.0,103.0,6900.0,1800.0,0.0,0.0
"2009-03-02 00:00:00",0.0,305550.0,0.0,0.0,0.0,0.000215942307692,0.0,1.0,0.0,5.16986804148e-6,1.0,0.0,0.0,0.0,0.0,104.0,104.0,6180.0,104.0,104.0,5200.0,0.0,0.0,0.0
"2009-03-04 00:00:00",0.0,316150.0,0.0,0.0,0.0,0.000215716981132,0.0,1.0,0.0,5.26928858074e-6,1.0,0.0,0.0,0.0,0.0,106.0,106.0,6394.0,106.0,106.0,5300.0,0.0,0.0,0.0
"2009-03-06 00:00:00",0.0,327350.0,0.0,0.0,0.0,0.000223940677966,0.0,1.0,0.0,5.8658118163e-6,1.0,0.0,0.0,1475.0,0.0,119.0,119.0,6621.0,119.0,119.0,6300.0,400.0,0.0,0.0
"2009-03-08 00:00:00",0.0,338500.0,0.0,0.0,0.0,0.000244357142857,0.0,1.0,0.0,5.56755019852e-6,1.0,0.0,0.0,361.290322581,0.0,115.0,115.0,6847.0,115.0,115.0,7150.0,1550.0,0.0,0.0
"2009-03-10 00:00:00",0.0,349400.0,0.0,0.0,0.0,0.00021580952381,0.0,1.0,0.0,5.21957831111e-6,1.0,0.0,0.0,0.0,0.0,105.0,105.0,7065.0,105.0,105.0,5250.0,0.0,0.0,0.0
"2009-03-12 00:00:00",0.0,360700.0,0.0,0.0,0.0,0.0002195,0.0,1.0,0.0,5.8658118163e-6,1.0,0.0,0.0,3933.33333333,0.0,119.0,119.0,7292.0,119.0,119.0,6050.0,150.0,0.0,0.0
"2009-03-14 00:00:00",0.0,372200.0,0.0,0.0,0.0,0.000215939655172,0.0,1.0,0.0,5.76639127704e-6,1.0,0.0,0.0,0.0,0.0,116.0,116.0,7523.0,116.0,116.0,5800.0,0.0,0.0,0.0
"2009-03-16 00:00:00",0.0,384250.0,0.0,0.0,0.0,0.000258369230769,0.0,1.0,0.0,6.46233505185e-6,1.0,0.0,0.0,270.833333333,0.0,131.0,131.0,7765.0,131.0,131.0,8900.0,2400.0,0.0,0.0
"2009-03-18 00:00:00",0.0,395500.0,0.0,0.0,0.0,0.000215954545455,0.0,1.0,0.0,5.46812965926e-6,1.0,0.0,0.0,0.0,0.0,110.0,110.0,7990.0,110.0,110.0,5500.0,0.0,0.0,0.0
"2009-03-20 00:00:00",0.0,407500.0,0.0,0.0,0.0,0.000227745762712,0.0,1.0,0.0,5.8658118163e-6,1.0,0.0,0.0,983.333333333,0.0,119.0,119.0,8233.0,119.0,119.0,6500.0,600.0,0.0,0.0
"2009-03-22 00:00:00",0.0,416100.0,0.0,0.0,0.0,0.000229989473684,0.0,1.0,0.0,4.72247561481e-6,1.0,0.0,0.0,863.636363636,0.0,96.0,97.0,8407.0,97.0,97.0,5300.0,550.0,0.0,0.0
"2009-03-24 00:00:00",0.0,427950.0,0.0,0.0,0.0,0.000215980952381,0.0,1.0,0.0,5.21957831111e-6,1.0,0.0,0.0,0.0,0.0,105.0,105.0,8644.0,105.0,105.0,5250.0,0.0,0.0,0.0
"2009-03-26 00:00:00",0.0,439400.0,0.0,0.0,0.0,0.000244566371681,0.0,1.0,0.0,5.61726046815e-6,1.0,0.0,0.0,403.571428571,0.0,114.0,114.0,8874.0,114.0,114.0,7050.0,1400.0,0.0,0.0
"2009-03-28 00:00:00",0.0,450850.0,0.0,0.0,0.0,0.000236226890756,0.0,1.0,0.0,5.91552208593e-6,1.0,0.0,0.0,595.0,0.0,120.0,122.0,9106.0,122.0,122.0,6950.0,1000.0,0.0,0.0
"2009-03-30 00:00:00",0.0,462700.0,0.0,0.0,0.0,0.000215872,0.0,1.0,0.0,6.2137837037e-6,1.0,0.0,0.0,0.0,0.0,125.0,125.0,9343.0,125.0,125.0,6250.0,0.0,0.0,0.0
"2009-04-01 00:00:00",0.0,473700.0,0.0,0.0,0.0,0.000215878504673,0.0,1.0,0.0,5.31899885037e-6,1.0,0.0,0.0,0.0,0.0,107.0,107.0,9564.0,107.0,107.0,5350.0,0.0,0.0,0.0
"2009-04-03 00:00:00",0.0,485350.0,0.0,0.0,0.0,0.000215955752212,0.0,1.0,0.0,5.61726046815e-6,1.0,0.0,0.0,0.0,0.0,113.0,113.0,9797.0,113.0,113.0,5650.0,0.0,0.0,0.0
"2009-04-05 00:00:00",0.0,497450.0,0.0,0.0,0.0,0.000215968992248,0.0,1.0,0.0,6.41262478222e-6,1.0,0.0,0.0,0.0,0.0,129.0,129.0,10039.0,129.0,129.0,6450.0,0.0,0.0,0.0
"2009-04-07 00:00:00",0.0,508150.0,0.0,0.0,0.0,0.00021598989899,0.0,1.0,0.0,4.92131669333e-6,1.0,0.0,0.0,0.0,0.0,99.0,99.0,10255.0,99.0,99.0,4950.0,0.0,0.0,0.0
"2009-04-09 00:00:00",0.0,518300.0,0.0,0.0,0.0,0.000215888888889,0.0,1.0,0.0,4.92131669333e-6,1.0,0.0,0.0,0.0,0.0,99.0,99.0,10458.0,99.0,99.0,4950.0,0.0,0.0,0.0
"2009-04-11 00:00:00",0.0,529550.0,0.0,0.0,0.0,0.000223229508197,0.0,1.0,0.0,6.06465289481e-6,1.0,0.0,0.0,1742.85714286,0.0,123.0,123.0,10684.0,123.0,123.0,6450.0,350.0,0.0,0.0
"2009-04-13 00:00:00",0.0,541050.0,0.0,0.0,0.0,0.000226991304348,0.0,1.0,0.0,5.71668100741e-6,1.0,0.0,0.0,598.958333333,0.0,119.0,118.0,10917.0,118.0,118.0,6750.0,960.0,0.0,0.0
"2009-04-15 00:00:00",0.0,553000.0,0.0,0.0,0.0,0.000215732142857,0.0,1.0,0.0,5.56755019852e-6,1.0,0.0,0.0,0.0,0.0,112.0,112.0,11156.0,112.0,112.0,5600.0,0.0,0.0,0.0
"2009-04-17 00:00:00",0.0,564900.0,0.0,0.0,0.0,0.000215843478261,0.0,1.0,0.0,5.71668100741e-6,1.0,0.0,0.0,0.0,0.0,115.0,115.0,11394.0,115.0,115.0,5750.0,0.0,0.0,0.0
"2009-04-19 00:00:00",0.0,576950.0,0.0,0.0,0.0,0.000225344537815,0.0,1.0,0.0,5.91552208593e-6,1.0,0.0,0.0,1322.22222222,0.0,121.0,121.0,11640.0,121.0,121.0,6400.0,450.0,0.0,0.0
"2009-04-21 00:00:00",0.0,588950.0,0.0,0.0,0.0,0.000282983739837,0.0,1.0,0.0,6.11436316444e-6,1.0,0.0,0.0,175.713783675,0.0,126.0,125.0,11883.0,125.0,125.0,9700.0,3500.0,0.0,0.0
"2009-04-23 00:00:00",0.0,599000.0,0.0,0.0,0.0,0.0002157875,0.0,1.0,0.0,3.97682157037e-6,1.0,0.0,0.0,0.0,0.0,80.0,80.0,12084.0,80.0,80.0,4000.0,0.0,0.0,0.0
"2009-04-25 00:00:00",0.0,610750.0,0.0,0.0,0.0,0.000215860655738,0.0,1.0,0.0,6.06465289481e-6,1.0,0.0,0.0,0.0,0.0,122.0,122.0,12319.0,122.0,122.0,6100.0,0.0,0.0,0.0
"2009-04-27 00:00:00",0.0,621450.0,0.0,0.0,0.0,0.000215933333333,0.0,1.0,0.0,5.21957831111e-6,1.0,0.0,0.0,0.0,0.0,105.0,105.0,12535.0,105.0,105.0,5250.0,0.0,0.0,0.0
"2009-04-29 00:00:00",0.0,633450.0,0.0,0.0,0.0,0.000215845528455,0.0,1.0,0.0,6.11436316444e-6,1.0,0.0,0.0,0.0,0.0,123.0,123.0,12775.0,123.0,123.0,6150.0,0.0,0.0,0.0
"2009-05-01 00:00:00",0.0,646200.0,0.0,0.0,0.0,0.000215886178862,0.0,1.0,0.0,6.11436316444e-6,1.0,0.0,0.0,0.0,0.0,123.0,123.0,13031.0,123.0,123.0,6150.0,0.0,0.0,-1.0
"2009-05-03 00:00:00",0.0,658050.0,0.0,0.0,0.0,0.000230938596491,0.0,1.0,0.0,5.66697073778e-6,1.0,0.0,0.0,816.034359341,0.0,116.0,115.0,13270.0,115.0,115.0,6399.94,699.0,0.0,0.0
"2009-05-05 00:00:00",0.0,670750.0,0.0,0.0,0.0,0.000242151515152,0.0,1.0,0.0,6.56175559111e-6,1.0,0.0,0.0,440.0,0.0,133.0,133.0,13528.0,133.0,133.0,8100.0,1500.0,0.0,0.0
"2009-05-07 00:00:00",0.0,683650.0,0.0,0.0,0.0,0.000216,0.0,1.0,0.0,6.01494262519e-6,1.0,0.0,0.0,0.0,0.0,121.0,121.0,13787.0,121.0,121.0,6050.0,0.0,0.0,0.0
"2009-05-09 00:00:00",0.0,694300.0,0.0,0.0,0.0,0.000215582417582,0.0,1.0,0.0,4.5236345363e-6,1.0,0.0,0.0,0.0,0.0,91.0,91.0,14000.0,91.0,91.0,4550.0,0.0,0.0,0.0
"2009-05-11 00:00:00",0.0,703350.0,0.0,0.0,0.0,0.000218848739496,0.0,1.0,0.0,5.91552208593e-6,1.0,0.0,0.1,11900.0,0.0,121.0,120.0,14182.0,120.0,120.0,6050.0,50.0,0.0,0.0
"2009-05-13 00:00:00",0.0,715450.0,0.0,0.0,0.0,0.000219339130435,0.0,1.0,0.0,5.71668100741e-6,1.0,0.0,0.0,11274.5098039,0.0,118.0,117.0,14426.0,117.0,117.0,5850.0,51.0,0.0,0.0
"2009-05-15 00:00:00",0.0,729250.0,0.0,0.0,0.0,0.00021906993007,0.0,1.0,0.0,7.10856855704e-6,1.0,0.0,0.0,14300.0,0.0,146.0,145.0,14708.0,145.0,145.0,7249.99,50.0,0.0,0.0
"2009-05-17 00:00:00",0.0,741200.0,0.0,0.0,0.0,0.000215952,0.0,1.0,0.0,6.2137837037e-6,1.0,0.0,0.0,0.0,0.0,125.0,125.0,14948.0,125.0,125.0,6250.0,0.0,0.0,0.0
"2009-05-19 00:00:00",0.0,752400.0,0.0,0.0,0.0,0.00021589,0.0,1.0,0.0,4.97102696296e-6,1.0,0.0,0.0,0.0,0.0,100.0,100.0,15172.0,100.0,100.0,5000.0,0.0,0.0,0.0
"2009-05-21 00:00:00",0.0,762050.0,0.0,0.0,0.0,0.00021593258427,0.0,1.0,0.0,4.42421399704e-6,1.0,0.0,0.0,0.0,0.0,89.0,89.0,15365.0,89.0,89.0,4450.0,0.0,0.0,0.0
"2009-05-23 00:00:00",0.0,766550.0,0.0,0.0,0.0,0.000216,0.0,1.0,0.0,3.47971887407e-7,1.0,0.0,0.0,0.0,0.0,7.0,7.0,15455.0,7.0,7.0,350.0,0.0,0.0,0.0
"2009-05-25 00:00:00",0.0,776950.0,0.0,0.0,0.0,0.000215946428571,0.0,1.0,0.0,5.56755019852e-6,1.0,0.0,0.0,0.0,0.0,112.0,112.0,15663.0,112.0,112.0,5600.0,0.0,0.0,0.0
"2009-05-27 00:00:00",0.0,788850.0,0.0,0.0,0.0,0.000215704,0.0,1.0,0.0,6.2137837037e-6,1.0,0.0,0.0,0.0,0.0,125.0,125.0,15901.0,125.0,125.0,6250.0,0.0,0.0,0.0
"2009-05-29 00:00:00",0.0,799350.0,0.0,0.0,0.0,0.000280205607477,0.0,1.0,0.0,5.31899885037e-6,1.0,0.0,0.0,178.333333333,0.0,108.0,108.0,16112.0,108.0,108.0,8350.0,3000.0,0.0,0.0
"2009-05-31 00:00:00",0.0,810400.0,0.0,0.0,0.0,0.000216,0.0,1.0,0.0,5.8658118163e-6,1.0,0.0,0.0,0.0,0.0,118.0,118.0,16333.0,118.0,118.0,5900.0,0.0,0.0,0.0
"2009-06-02 00:00:00",0.0,818500.0,0.0,0.0,0.0,0.000215898876404,0.0,1.0,0.0,4.42421399704e-6,1.0,0.0,0.0,0.0,0.0,89.0,89.0,16496.0,89.0,89.0,4450.0,0.0,0.0,0.0
"2009-06-04 00:00:00",0.0,825350.0,0.0,0.0,0.0,0.000215974358974,0.0,1.0,0.0,1.93870051556e-6,1.0,0.0,0.0,0.0,0.0,39.0,39.0,16633.0,39.0,39.0,1950.0,0.0,0.0,0.0
"2009-06-06 00:00:00",0.0,829400.0,0.0,0.0,0.0,0.000215166666667,0.0,1.0,0.0,1.19304647111e-6,1.0,0.0,0.0,0.0,0.0,24.0,24.0,16714.0,24.0,24.0,1200.0,0.0,0.0,0.0
"2009-06-08 00:00:00",0.0,833200.0,0.0,0.0,0.0,0.000215819444444,0.0,1.0,0.0,3.57913941333e-6,1.0,0.0,0.0,0.0,0.0,72.0,72.0,16790.0,72.0,72.0,3600.0,0.0,0.0,0.0
"2009-06-10 00:00:00",0.0,842050.0,0.0,0.0,0.0,0.000215927710843,0.0,1.0,0.0,4.12595237926e-6,1.0,0.0,0.0,0.0,0.0,83.0,83.0,16967.0,83.0,83.0,4150.0,0.0,0.0,0.0
"2009-06-12 00:00:00",0.0,851250.0,0.0,0.0,0.0,0.000215923076923,0.0,1.0,0.0,4.5236345363e-6,1.0,0.0,0.0,0.0,0.0,91.0,91.0,17151.0,91.0,91.0,4550.0,0.0,0.0,0.0
"2009-06-14 00:00:00",0.0,858450.0,0.0,0.0,0.0,0.000215728571429,0.0,1.0,0.0,3.47971887407e-6,1.0,0.0,0.0,0.0,0.0,70.0,70.0,17295.0,70.0,70.0,3500.0,0.0,0.0,0.0
"2009-06-16 00:00:00",0.0,866200.0,0.0,0.0,0.0,0.000215849315068,0.0,1.0,0.0,3.62884968296e-6,1.0,0.0,0.0,0.0,0.0,73.0,73.0,17450.0,73.0,73.0,3650.0,0.0,0.0,0.0
"2009-06-18 00:00:00",0.0,874100.0,0.0,0.0,0.0,0.000215765432099,0.0,1.0,0.0,4.02653184e-6,1.0,0.0,0.0,0.0,0.0,81.0,81.0,17608.0,81.0,81.0,4050.0,0.0,0.0,0.0
"2009-06-20 00:00:00",0.0,882650.0,0.0,0.0,0.0,0.000215738095238,0.0,1.0,0.0,4.17566264889e-6,1.0,0.0,0.0,0.0,0.0,84.0,84.0,17779.0,84.0,84.0,4200.0,0.0,0.0,0.0
"2009-06-22 00:00:00",0.0,890400.0,0.0,0.0,0.0,0.000301875,0.0,1.0,0.0,3.97682157037e-6,1.0,0.0,0.0,133.333333333,0.0,81.0,81.0,17935.0,81.0,81.0,7000.0,3000.0,0.0,0.0
"2009-06-24 00:00:00",0.0,898450.0,0.0,0.0,0.0,0.000222058823529,0.0,1.0,0.0,4.22537291852e-6,1.0,0.0,0.0,3400.27202176,0.0,88.0,87.0,18098.0,87.0,87.0,4398.98,125.0,0.0,0.0
"2009-06-26 00:00:00",0.0,906600.0,0.0,0.0,0.0,0.000241764044944,0.0,1.0,0.0,4.42421399704e-6,1.0,0.0,0.0,445.0,0.0,90.0,90.0,18262.0,90.0,90.0,5450.0,1000.0,0.0,0.0
"2009-06-28 00:00:00",0.0,913400.0,0.0,0.0,0.0,0.000220431372549,0.0,1.0,0.0,2.53522375111e-6,1.0,0.0,0.0,10200.0,0.0,53.0,52.0,18399.0,52.0,52.0,2600.0,25.0,0.0,0.0
"2009-06-30 00:00:00",0.0,921550.0,0.0,0.0,0.0,0.000223655172414,0.0,1.0,0.0,4.32479345778e-6,1.0,0.0,0.0,3480.0,0.0,89.0,89.0,18564.0,89.0,89.0,4495.0,125.0,0.0,0.0
"2009-07-02 00:00:00",0.0,929300.0,0.0,0.0,0.0,0.000215708333333,0.0,1.0,0.0,3.57913941333e-6,1.0,0.0,0.0,0.0,0.0,72.0,72.0,18720.0,72.0,72.0,3600.0,0.0,0.0,0.0
"2009-07-04 00:00:00",0.0,937900.0,0.0,0.0,0.0,0.000215898876404,0.0,1.0,0.0,4.42421399704e-6,1.0,0.0,0.0,0.0,0.0,89.0,89.0,18893.0,89.0,89.0,4450.0,0.0,0.0,0.0
"2009-07-06 00:00:00",0.0,946450.0,0.0,0.0,0.0,0.000215978021978,0.0,1.0,0.0,4.5236345363e-6,1.0,0.0,0.0,0.0,0.0,91.0,91.0,19064.0,91.0,91.0,4550.0,0.0,0.0,0.0
"2009-07-08 00:00:00",0.0,953550.0,0.0,0.0,0.0,0.000215949367089,0.0,1.0,0.0,3.92711130074e-6,1.0,0.0,0.0,0.0,0.0,79.0,79.0,19206.0,79.0,79.0,3950.0,0.0,0.0,0.0
"2009-07-10 00:00:00",0.0,961700.0,0.0,0.0,0.0,0.00021587804878,0.0,1.0,0.0,4.07624210963e-6,1.0,0.0,0.0,0.0,0.0,82.0,82.0,19369.0,82.0,82.0,4100.0,0.0,0.0,0.0
"2009-07-12 00:00:00",0.0,969700.0,0.0,0.0,0.0,0.000215802631579,0.0,1.0,0.0,3.77798049185e-6,1.0,0.0,0.0,0.0,0.0,76.0,76.0,19529.0,76.0,76.0,3800.0,0.0,0.0,0.0
"2009-07-14 00:00:00",0.0,977100.0,0.0,0.0,0.0,0.000215944444444,0.0,1.0,0.0,3.57913941333e-6,1.0,0.0,0.0,0.0,0.0,72.0,72.0,19677.0,72.0,72.0,3600.0,0.0,0.0,0.0
"2009-07-16 00:00:00",0.0,982850.0,0.0,0.0,0.0,0.000215942028986,0.0,1.0,0.0,3.43000860444e-6,1.0,0.0,0.0,0.0,0.0,69.0,69.0,19792.0,69.0,69.0,3450.0,0.0,0.0,0.0
"2009-07-18 00:00:00",0.0,986250.0,0.0,0.0,0.0,0.000215,0.0,1.0,0.0,1.49130808889e-7,1.0,0.0,0.0,0.0,0.0,3.0,3.0,19860.0,3.0,3.0,150.0,0.0,0.0,0.0
"2009-07-20 00:00:00",0.0,992600.0,0.0,0.0,0.0,0.00021584,0.0,1.0,0.0,3.72827022222e-6,1.0,0.0,0.0,0.0,0.0,75.0,75.0,19987.0,75.0,75.0,3750.0,0.0,0.0,0.0
"2009-07-22 00:00:00",0.0,999750.0,0.0,0.0,0.0,0.000215550724638,0.0,1.0,0.0,3.43000860444e-6,1.0,0.0,0.0,0.0,0.0,69.0,69.0,20131.0,69.0,69.0,3450.0,0.0,0.0,0.0
"2009-07-24 00:00:00",0.0,1.0068e6,0.0,0.0,0.0,0.00021588,0.0,1.0,0.0,3.72827022222e-6,1.0,0.0,0.0,0.0,0.0,75.0,75.0,20272.0,75.0,75.0,3750.0,0.0,0.0,0.0
"2009-07-26 00:00:00",0.0,1.0101e6,0.0,0.0,0.0,0.000215615384615,0.0,1.0,0.0,6.46233505185e-7,1.0,0.0,0.0,0.0,0.0,13.0,13.0,20338.0,13.0,13.0,650.0,0.0,0.0,0.0
"2009-07-28 00:00:00",0.0,1.0155e6,0.0,0.0,0.0,0.00021575,0.0,1.0,0.0,2.1872518637e-6,1.0,0.0,0.0,0.0,0.0,44.0,44.0,20446.0,44.0,44.0,2200.0,0.0,0.0,0.0
"2009-07-30 00:00:00",0.0,1.0178e6,0.0,0.0,0.0,0.000251642857143,0.0,1.0,0.0,6.95943774815e-7,1.0,0.0,0.0,666.666666667,0.0,17.0,16.0,20494.0,16.0,16.0,850.0,105.0,0.0,0.0
"2009-08-01 00:00:00",0.0,1.01955e6,0.0,0.0,0.0,0.000215695652174,0.0,1.0,0.0,1.14333620148e-6,1.0,0.0,0.0,0.0,0.0,23.0,23.0,20529.0,23.0,23.0,1150.0,0.0,0.0,0.0
"2009-08-03 00:00:00",0.0,1.0218e6,0.0,0.0,0.0,0.000215533333333,0.0,1.0,0.0,7.45654044444e-7,1.0,0.0,0.0,0.0,0.0,15.0,15.0,20574.0,15.0,15.0,750.0,0.0,0.0,0.0
"2009-08-05 00:00:00",0.0,1.02925e6,0.0,0.0,0.0,0.000215769230769,0.0,1.0,0.0,4.5236345363e-6,1.0,0.0,0.0,0.0,0.0,91.0,91.0,20723.0,91.0,91.0,4550.0,0.0,0.0,0.0
"2009-08-07 00:00:00",0.0,1.03775e6,0.0,0.0,0.0,0.000215945945946,0.0,1.0,0.0,3.67855995259e-6,1.0,0.0,0.0,0.0,0.0,74.0,74.0,20893.0,74.0,74.0,3700.0,0.0,0.0,0.0
"2009-08-09 00:00:00",0.0,1.04675e6,0.0,0.0,0.0,0.000215969387755,0.0,1.0,0.0,4.8716064237e-6,1.0,0.0,0.0,0.0,0.0,98.0,98.0,21074.0,98.0,98.0,4900.0,0.0,0.0,0.0
"2009-08-11 00:00:00",0.0,1.0542e6,0.0,0.0,0.0,0.000215910447761,0.0,1.0,0.0,3.33058806519e-6,1.0,0.0,0.0,0.0,0.0,67.0,67.0,21223.0,67.0,67.0,3350.0,0.0,0.0,0.0
